sample,seconds,register,value
2517014,57.07514739229025,0x29,0x38
2517016,57.07519274376417,0x31,0x10
2517033,57.07557823129252,0x32,0x30
2517066,57.07632653061224,0x34,0x04
2517098,57.07705215419501,0x36,0x04
2517115,57.07743764172336,0x2F,0x48
2517117,57.07748299319728,0x37,0x10
2517123,57.077619047619045,0x7F,0x17
2517719,57.091133786848076,0x30,0x78
2517736,57.09151927437642,0x31,0x34
2517753,57.091904761904765,0x32,0x04
2517785,57.09263038548753,0x2C,0x50
2517787,57.09267573696145,0x34,0xE0
2517819,57.09340136054422,0x2E,0x46
2517822,57.0934693877551,0x36,0xE8
2517839,57.09385487528345,0x37,0x2C
2517868,57.09451247165533,0x1B,0x80
2517886,57.09492063492063,0x1B,0x40
2517939,57.09612244897959,0x1B,0x80
2517957,57.0965306122449,0x1B,0x40
2518443,57.10755102040817,0x30,0x58
2518449,57.10768707482993,0x78,0x13
2518465,57.108049886621316,0x31,0x54
2518482,57.10843537414966,0x2A,0x50
2518484,57.108480725623586,0x32,0xD8
2518490,57.10861678004535,0x7A,0x1B
2518523,57.10936507936508,0x34,0xC0
2518555,57.11009070294784,0x36,0xCC
2518572,57.11047619047619,0x37,0x40
2519164,57.12390022675737,0x30,0x34
2519181,57.12428571428571,0x31,0x74
2519198,57.12467120181406,0x32,0xB0
2519231,57.125419501133784,0x34,0x9C
2519263,57.12614512471655,0x36,0xD0
2519280,57.1265306122449,0x37,0x28
2519404,57.129342403628115,0x1B,0x80
2519415,57.1295918367347,0x1B,0x40
2519887,57.1402947845805,0x30,0x14
2519904,57.140680272108845,0x31,0x78
2519921,57.141065759637186,0x32,0xC0
2519953,57.14179138321995,0x34,0x7C
2519959,57.141927437641726,0x7C,0x1B
2519992,57.14267573696145,0x36,0xE8
2520009,57.1430612244898,0x37,0x0C
2520065,57.14433106575964,0x1B,0x80
2520083,57.14473922902494,0x1B,0x40
2520610,57.15668934240363,0x28,0x3C
2520612,57.15673469387755,0x30,0xF4
2520618,57.15687074829932,0x08,0x00
2520630,57.15714285714286,0x31,0x58
2520636,57.157278911564624,0x79,0x15
2520653,57.15766439909297,0x32,0xEC
