sample,seconds,register,value
95134,2.157233560090703,0x08,0x04
95784,2.1719727891156464,0x28,0x4A
95786,2.1720181405895693,0x30,0xE4
95792,2.1721541950113377,0x08,0x00
95804,2.1724263038548752,0x29,0x4A
95806,2.172471655328798,0x31,0xE4
96507,2.1883673469387754,0x30,0xC4
96524,2.1887528344671203,0x31,0xC0
97229,2.2047392290249435,0x30,0xD8
97246,2.205124716553288,0x31,0xD4
97951,2.221111111111111,0x30,0xF8
97968,2.221496598639456,0x31,0xF8
98675,2.237528344671202,0x28,0x4C
98677,2.237573696145125,0x30,0x1C
98694,2.2379591836734694,0x29,0x4C
98696,2.2380045351473923,0x31,0x1C
98818,2.2407709750566895,0x1B,0x80
98837,2.241201814058957,0xE0,0x7F
98839,2.24124716553288,0xE8,0x6F
98840,2.2412698412698413,0xF0,0x8F
98842,2.2413151927437642,0xF8,0x0F
98845,2.2413832199546486,0x1B,0x40
98872,2.2419954648526077,0x1B,0x80
98890,2.242403628117914,0xE1,0xAF
98891,2.242426303854875,0xE9,0x0F
98893,2.242471655328798,0xF1,0x9F
98894,2.2424943310657595,0xF9,0x0F
98896,2.2425396825396824,0x08,0x01
98898,2.2425850340136053,0x1B,0x40
98925,2.243197278911565,0x1B,0x80
98940,2.2435374149659864,0xE2,0xAF
98942,2.2435827664399093,0xEA,0x0F
98943,2.2436054421768707,0xF2,0x9F
98945,2.2436507936507937,0xFA,0x0F
98948,2.243718820861678,0x1B,0x40
98968,2.244172335600907,0x1B,0x80
98983,2.244512471655329,0xE3,0xAF
98984,2.2445351473922903,0xEB,0x0F
98986,2.2445804988662132,0xF3,0x9F
98987,2.2446031746031747,0xFB,0x0F
98991,2.2446938775510206,0x1B,0x40
99010,2.245124716553288,0x1B,0x80
99025,2.24546485260771,0xE4,0xAF
99027,2.245510204081633,0xEC,0x0F
99028,2.2455328798185943,0xF4,0x9F
99030,2.245578231292517,0xFC,0x0F
99033,2.245646258503401,0x1B,0x40
99053,2.2460997732426304,0x1B,0x80
99065,2.246371882086168,0xE5,0x1F
99067,2.2464172335600905,0xED,0x2F
99068,2.246439909297052,0xF5,0x1F
99070,2.246485260770975,0xFD,0x0F
99071,2.2465079365079363,0x08,0x05
99073,2.2465532879818593,0x1B,0x40
99396,2.253877551020408,0x28,0x52
99415,2.254308390022676,0x78,0x08
99426,2.2545578231292516,0xE0,0x73
99433,2.254716553287982,0xF0,0x63
99440,2.254875283446712,0xE8,0x84
99448,2.2550566893424038,0xF8,0x08
99452,2.2551473922902496,0x08,0x78
99463,2.2553968253968253,0x29,0x52
99482,2.255827664399093,0x79,0x19
99493,2.2560770975056688,0xE1,0xA5
99500,2.256235827664399,0xF1,0x0F
99507,2.2563945578231293,0xE9,0x95
99515,2.256575963718821,0xF9,0x08
99519,2.256666666666667,0x08,0x79
99530,2.2569160997732425,0x2A,0x3E
99560,2.257596371882086,0xE2,0xA5
99567,2.257755102040816,0xF2,0x0F
99574,2.2579138321995464,0xEA,0x95
99582,2.258095238095238,0xFA,0x08
99586,2.258185941043084,0x08,0x7A
99597,2.2584353741496597,0x2B,0x38
99627,2.2591156462585036,0xE3,0xA5
99634,2.2592743764172334,0xF3,0x0F
99641,2.2594331065759636,0xEB,0x95
99649,2.2596145124716553,0xFB,0x08
99653,2.259705215419501,0x08,0x7B
99664,2.2599546485260773,0x2C,0x32
99694,2.2606349206349208,0xE4,0xA5
99701,2.2607936507936506,0xF4,0x0F
99708,2.260952380952381,0xEC,0x95
99716,2.2611337868480725,0xFC,0x08
99720,2.2612244897959184,0x08,0x7C
99731,2.2614739229024945,0x2D,0x19
99761,2.262154195011338,0xE5,0x18
99768,2.262312925170068,0xF5,0x27
99775,2.262471655328798,0xED,0x17
99783,2.2626530612244897,0xFD,0x06
99787,2.2627437641723356,0x08,0x7D
100120,2.270294784580499,0x30,0x3C
100137,2.2706802721088435,0x31,0x3C
100841,2.286643990929705,0x30,0x60
100858,2.28702947845805,0x31,0x60
101566,2.3030839002267576,0x30,0x70
101583,2.303469387755102,0x31,0x70
102287,2.3194331065759637,0x30,0x4C
102304,2.3198185941043086,0x31,0x4C
103008,2.3357823129251702,0x30,0x2C
103025,2.3361678004535147,0x31,0x2C
103731,2.3521768707482993,0x30,0x08
103748,2.352562358276644,0x31,0x08
103770,2.353061224489796,0x08,0x02
103787,2.3534467120181404,0x08,0x03
103804,2.3538321995464853,0x08,0x04
104453,2.3685487528344673,0x28,0x51
104456,2.3686167800453513,0x30,0xE4
104472,2.3689795918367347,0x29,0x51
104475,2.369047619047619,0x31,0xE4
105179,2.3850113378684807,0x30,0xC4
105196,2.385396825396825,0x31,0xC0
105901,2.4013832199546483,0x30,0xD8
105918,2.401768707482993,0x31,0xD4
106622,2.417732426303855,0x30,0xF8
106639,2.4181179138321998,0x31,0xF8
107346,2.4341496598639454,0x28,0x52
107348,2.4341950113378683,0x30,0x1C
107365,2.434580498866213,0x29,0x52
107367,2.434625850340136,0x31,0x1C
107540,2.438548752834467,0x1B,0x80
107555,2.438888888888889,0xE2,0xAF
107557,2.4389342403628116,0xEA,0x0F
107558,2.438956916099773,0xF2,0x9F
107560,2.439002267573696,0xFA,0x0F
107563,2.4390702947845804,0x1B,0x40
107583,2.4395238095238096,0x1B,0x80
107598,2.439863945578231,0xE3,0xAF
107599,2.4398866213151926,0xEB,0x0F
107601,2.4399319727891156,0xF3,0x9F
107602,2.439954648526077,0xFB,0x0F
107606,2.440045351473923,0x1B,0x40
107625,2.4404761904761907,0x1B,0x80
107640,2.440816326530612,0xE4,0xAF
107642,2.440861678004535,0xEC,0x0F
107643,2.4408843537414966,0xF4,0x9F
107645,2.4409297052154195,0xFC,0x0F
107648,2.440997732426304,0x1B,0x40
108067,2.450498866213152,0x30,0x40
108084,2.4508843537414964,0x31,0x40
108131,2.4519501133786847,0xE2,0xA5
108138,2.452108843537415,0xF2,0x0F
108145,2.4522675736961452,0xEA,0x95
108153,2.452448979591837,0xFA,0x08
108157,2.4525396825396824,0x08,0x7A
108198,2.453469387755102,0xE3,0xA5
108205,2.453628117913832,0xF3,0x0F
108212,2.4537868480725624,0xEB,0x95
108220,2.453968253968254,0xFB,0x08
108224,2.4540589569161,0x08,0x7B
108265,2.454988662131519,0xE4,0xA5
108272,2.4551473922902494,0xF4,0x0F
108279,2.4553061224489796,0xEC,0x95
108287,2.4554875283446713,0xFC,0x08
108291,2.455578231292517,0x08,0x7C
108791,2.4669160997732424,0x30,0x60
108808,2.4673015873015873,0x31,0x64
109513,2.4832879818594105,0x30,0x6C
109519,2.4834240362811792,0x08,0x00
109531,2.4836961451247164,0x31,0x70
110235,2.499659863945578,0x30,0x48
110252,2.500045351473923,0x31,0x4C
110956,2.5160090702947846,0x30,0x28
110973,2.516394557823129,0x31,0x28
111682,2.532471655328798,0x30,0x04
111699,2.532857142857143,0x31,0x04
112401,2.5487755102040817,0x28,0x51
112403,2.5488208616780046,0x30,0xE4
112420,2.549206349206349,0x29,0x51
112422,2.549251700680272,0x31,0xE0
112443,2.5497278911564627,0x08,0x02
112460,2.550113378684807,0x08,0x03
112477,2.550498866213152,0x08,0x04
113126,2.5652154195011336,0x30,0xC0
113143,2.5656009070294785,0x31,0xC0
113846,2.5815419501133787,0x30,0xDC
113863,2.581927437641723,0x31,0xD8
114571,2.5979818594104307,0x30,0xFC
114588,2.5983673469387756,0x31,0xFC
115291,2.614308390022676,0x28,0x52
115294,2.61437641723356,0x30,0x20
115310,2.614739229024943,0x29,0x52
115313,2.6148072562358275,0x31,0x20
116014,2.630702947845805,0x30,0x40
116031,2.6310884353741497,0x31,0x44
116153,2.6338548752834465,0x1B,0x80
116173,2.634308390022676,0xE0,0x7F
116175,2.6343537414965987,0xE8,0x6F
116176,2.63437641723356,0xF0,0x8F
116178,2.634421768707483,0xF8,0x0F
116181,2.6344897959183675,0x1B,0x40
116209,2.635124716553288,0x1B,0x80
116226,2.6355102040816325,0xE1,0xAF
116228,2.6355555555555554,0xE9,0x0F
116229,2.635578231292517,0xF1,0x9F
116231,2.63562358276644,0xF9,0x0F
116232,2.6356462585034013,0x08,0x01
116234,2.635691609977324,0x1B,0x40
116262,2.6363265306122448,0x1B,0x80
116277,2.6366666666666667,0xE2,0xAF
116278,2.636689342403628,0xEA,0x0F
116280,2.636734693877551,0xF2,0x9F
116281,2.6367573696145126,0xFA,0x0F
116285,2.6368480725623584,0x1B,0x40
116304,2.637278911564626,0x1B,0x80
116319,2.6376190476190478,0xE3,0xAF
116321,2.6376643990929707,0xEB,0x0F
116322,2.637687074829932,0xF3,0x9F
116324,2.637732426303855,0xFB,0x0F
116327,2.637800453514739,0x1B,0x40
116347,2.6382539682539683,0x1B,0x80
116362,2.63859410430839,0xE4,0xAF
116363,2.6386167800453513,0xEC,0x0F
116365,2.638662131519274,0xF4,0x9F
116366,2.6386848072562357,0xFC,0x0F
116370,2.6387755102040815,0x1B,0x40
116736,2.647074829931973,0x28,0x51
116755,2.64750566893424,0x78,0x09
116766,2.6477551020408163,0xE0,0x73
116773,2.6479138321995466,0xF0,0x63
116780,2.648072562358277,0xE8,0x84
116788,2.648253968253968,0xF8,0x08
116792,2.648344671201814,0x08,0x78
116803,2.64859410430839,0x29,0x51
116822,2.6490249433106574,0x79,0x12
116833,2.6492743764172335,0xE1,0xA5
116840,2.6494331065759638,0xF1,0x0F
116847,2.649591836734694,0xE9,0x95
116855,2.6497732426303853,0xF9,0x08
116859,2.649863945578231,0x08,0x79
116900,2.6507936507936507,0xE2,0xA5
116907,2.650952380952381,0xF2,0x0F
116914,2.651111111111111,0xEA,0x95
116922,2.651292517006803,0xFA,0x08
116926,2.6513832199546483,0x08,0x7A
116967,2.652312925170068,0xE3,0xA5
116974,2.652471655328798,0xF3,0x0F
116981,2.6526303854875284,0xEB,0x95
116989,2.65281179138322,0xFB,0x08
116993,2.652902494331066,0x08,0x7B
117034,2.653832199546485,0xE4,0xA5
117041,2.6539909297052153,0xF4,0x0F
117048,2.6541496598639456,0xEC,0x95
117056,2.6543310657596373,0xFC,0x08
117060,2.654421768707483,0x08,0x7C
117460,2.6634920634920634,0x30,0x3C
